"userid","idstr","screen_name","name","province","city","location","description","url","profile_url","user_domain","weihao","gender","followers_count","bi_followers_count","friends_count","statuses_count","favourites_count","ucreate_at","allow_all_act_msg","geo_enabled","verified","allow_all_comment","verified_reason"
"3494743623","3494743623","胤巾6","胤巾6","34","13","安徽 宿州",NULL,,"603301205",NULL,"603301205","f","223","35","169","2478","0","Mon Jul 01 09:19:13 +0800 2013","0","1","0","1",
"3494743631","3494743631","孝家7","孝家7","22","7","吉林 松原",NULL,,"609063453",NULL,"609063453","f","422","59","1251","4214","0","Mon Jul 01 09:19:18 +0800 2013","0","1","0","1",
"3494743661","3494743661","苏群0","苏群0","52","1","贵州 贵阳",NULL,,"608504568",NULL,"608504568","f","243","71","741","2317","0","Mon Jul 01 09:19:42 +0800 2013","0","1","0","1",
"3494744381","3494744381","明昭4","明昭4","15","3","内蒙古 乌海",NULL,,"604560411",NULL,"604560411","f","417","60","524","3921","0","Mon Jul 01 09:31:47 +0800 2013","0","1","0","1",
"3494745587","3494745587","维沛0","维沛0","62","8","甘肃 平凉",NULL,,"607616345",NULL,"607616345","f","387","34","1792","2851","0","Mon Jul 01 09:50:24 +0800 2013","0","1","0","1",
"3494747075","3494747075","祥若8","祥若8","52","1","贵州 贵阳",NULL,,"601258641",NULL,"601258641","f","220","86","1876","2821","0","Mon Jul 01 10:10:43 +0800 2013","0","1","0","1",
"3494747852","3494747852","茗满7","茗满7","45","1","广西 南宁",NULL,,"603345872",NULL,"603345872","f","419","88","1300","2484","0","Mon Jul 01 10:22:25 +0800 2013","0","1","0","1",
"3494749223","3494749223","巩钱1","巩钱1","42","2","湖北 黄石",NULL,,"606784919",NULL,"606784919","f","253","42","732","2477","0","Mon Jul 01 10:40:57 +0800 2013","0","1","0","1",
"3494749245","3494749245","羽翊5","羽翊5","44","19","广东 东莞",NULL,,"602425676",NULL,"602425676","f","320","71","176","3447","0","Mon Jul 01 10:41:10 +0800 2013","0","1","0","1",
"3494750401","3494750401","毅大5","毅大5","13","1","河北 石家庄",NULL,,"602342716",NULL,"602342716","f","399","63","484","2735","0","Mon Jul 01 10:54:31 +0800 2013","0","1","0","1",
"3494750533","3494750533","独瑛3","独瑛3","44","13","广东 惠州",NULL,,"607678742",NULL,"607678742","f","240","49","1904","1932","0","Mon Jul 01 10:56:15 +0800 2013","0","1","0","1",
"3494750537","3494750537","德驰6","德驰6","13","1","河北 石家庄",NULL,,"u/3494750537",NULL,NULL,"f","424","53","293","4689","0","Mon Jul 01 10:56:14 +0800 2013","0","1","0","1",
"3494751591","3494751591","晴昂4","晴昂4","43","2","湖南 株洲",NULL,,"608456966",NULL,"608456966","f","238","47","1847","1978","0","Mon Jul 01 11:09:15 +0800 2013","0","1","0","1",
"3494753227","3494753227","海晨8","海晨8","50","4","重庆 大渡口区",NULL,,"601345985",NULL,"601345985","f","344","70","314","3621","0","Mon Jul 01 11:29:56 +0800 2013","0","1","0","1",
"3494754913","3494754913","鑫蔚0","鑫蔚0","46","1","海南 海口",NULL,,"602340355",NULL,"602340355","f","394","53","602","4411","0","Mon Jul 01 11:51:59 +0800 2013","0","1","0","1",
"3494755753","3494755753","正阐2","正阐2","44","4","广东 珠海",NULL,,"601290215",NULL,"601290215","f","464","92","475","2561","0","Mon Jul 01 12:02:31 +0800 2013","0","1","0","1",
"3494755762","3494755762","修钦5","修钦5","42","3","湖北 十堰",NULL,,"601275877",NULL,"601275877","f","310","44","574","3663","0","Mon Jul 01 12:02:36 +0800 2013","0","1","0","1",
"3494755931","3494755931","史翀5","史翀5","50","11","重庆 双桥区",NULL,,"604345017",NULL,"604345017","f","414","40","1288","2765","0","Mon Jul 01 12:04:18 +0800 2013","0","1","0","1",
"3494757543","3494757543","斗瑾3","斗瑾3","41","14","河南 商丘",NULL,,"607899760",NULL,"607899760","f","440","47","480","2519","0","Mon Jul 01 12:22:23 +0800 2013","0","1","0","1",
"3494758474","3494758474","童炜6","童炜6","34","16","安徽 亳州",NULL,,"603345782",NULL,"603345782","f","402","39","174","4042","0","Mon Jul 01 12:33:39 +0800 2013","0","1","0","1",
"3499091053","3499091053","木明4","木明4","52","1","贵州 贵阳",NULL,,"605069234",NULL,"605069234","f","447","58","537","2331","0","Mon Jul 01 07:12:33 +0800 2013","0","1","0","1",
"3499091065","3499091065","玫翀4","玫翀4","23","1","黑龙江 哈尔滨",NULL,,"601219675",NULL,"601219675","f","409","93","1918","2322","0","Mon Jul 01 07:12:38 +0800 2013","0","1","0","1",
"3499091390","3499091390","察亚8","察亚8","13","11","河北 衡水",NULL,,"608781232",NULL,"608781232","f","414","34","1892","2674","0","Mon Jul 01 07:21:25 +0800 2013","0","1","0","1",
"3499092210","3499092210","进羡6","进羡6","45","1","广西 南宁",NULL,,"606795789",NULL,"606795789","f","261","56","1298","3652","0","Mon Jul 01 07:40:49 +0800 2013","0","1","0","1",
"3499092227","3499092227","希富6","希富6","46","1","海南 海口",NULL,,"601598345",NULL,"601598345","f","230","104","1251","2690","0","Mon Jul 01 07:41:08 +0800 2013","0","1","0","1",
"3499092680","3499092680","冰颜6","冰颜6","22","4","吉林 辽源",NULL,,"608301266",NULL,"608301266","f","304","70","1874","2088","0","Mon Jul 01 07:51:08 +0800 2013","0","1","0","1",
"3499092727","3499092727","程圆5","程圆5","22","1","吉林 长春",NULL,,"603678119",NULL,"603678119","f","444","100","1890","2070","0","Mon Jul 01 07:51:53 +0800 2013","0","1","0","1",
"3499095727","3499095727","小王子10091250391062","小王子10091250391062","43","6","湖南 岳阳",NULL,,"u/3499095727",NULL,NULL,"f","230","46","1794","2582","0","Mon Jul 01 08:52:09 +0800 2013","0","1","0","1",
"3499096682","3499096682","庭兆8","庭兆8","42","2","湖北 黄石",NULL,,"603012205",NULL,"603012205","f","216","42","1884","2469","0","Mon Jul 01 09:09:31 +0800 2013","0","1","0","1",
"3499097343","3499097343","仲敬5","仲敬5","22","1","吉林 长春",NULL,,"600678645",NULL,"600678645","f","231","35","1901","2389","0","Mon Jul 01 09:19:12 +0800 2013","0","1","0","1",
"3499097392","3499097392","滨薄0","滨薄0","46","1","海南 海口",NULL,,"604199234",NULL,"604199234","f","420","39","426","1950","0","Mon Jul 01 09:20:13 +0800 2013","0","1","0","1",
"3512881672","3512881672","手机用户3512881672","手机用户3512881672","100","1000","其他",NULL,,"u/3512881672",NULL,NULL,"m","5","0","19","0","0","Tue Jun 04 13:57:43 +0800 2013","0","1","0","1",
"3515727193","3515727193","逑學路上","逑學路上","42","11","湖北 黄冈",NULL,,"230126171",NULL,"230126171","m","384","110","475","72","29","Tue Jun 04 17:56:06 +0800 2013","0","1","0","0",
"3546327615","3546327615","_F峯","_F峯","33","3","浙江 温州","我在和命运赛跑！","http://weibo.com/u/TF","Ftianfeng","Ftianfeng",NULL,"m","24","2","170","36","0","Wed Jun 19 14:46:26 +0800 2013","0","1","0","1",
"3551989311","3551989311","orarvin","orarvin","44","3","广东 深圳",NULL,,"orarvin","orarvin",NULL,"m","52","5","152","324","0","Fri Jun 21 10:19:02 +0800 2013","0","1","0","1",
"3556105927","3556105927","兔子qiubi","兔子qiubi","14","8","山西 运城","性别男，爱好女",,"u/3556105927",NULL,NULL,"m","40","14","239","230","1","Sun Jul 14 19:53:00 +0800 2013","0","1","0","1",
"3561402323","3561402323","伸手不摘佛前花","伸手不摘佛前花","53","1","云南 昆明","喜怒哀乐尽在一盏茶之间！！",,"u/3561402323",NULL,NULL,"f","67","21","127","1188","4","Thu Jun 27 10:50:58 +0800 2013","0","1","0","0",
"3570618685","3570618685","黄紫红是天蝎座3","黄紫红是天蝎座3","41","4","河南 平顶山",NULL,,"601297502",NULL,"601297502","f","302","74","555","3516","0","Tue Jul 23 12:50:00 +0800 2013","0","1","0","1",
"3570641663","3570641663","木木霭枫林4","木木霭枫林4","36","3","江西 萍乡",NULL,,"237169012",NULL,"237169012","f","441","43","269","1212","0","Tue Jul 23 16:57:07 +0800 2013","0","1","0","1",
"3575984377","3575984377","一个胖妞的搭配日记2","一个胖妞的搭配日记2","21","3","辽宁 鞍山",NULL,,"603065675",NULL,"603065675","f","286","89","806","3660","0","Tue Jul 23 18:51:46 +0800 2013","0","1","0","1",
"3578912684","3578912684","县令语录","县令语录","44","1000","广东","汕头市莲香儿商贸有限公司 林亚平  网址 ：www.lianxianger.com  注：微博部分图文，源自网络，如涉版权，提醒告知，谢谢！",,"u/3578912684",NULL,NULL,"m","140634","163","165","522","115","Wed Jul 03 15:19:57 +0800 2013","0","0","1","1","汕头市莲香儿商贸有限公司 总经理、微博社区委员会委员"
"3605306495","3605306495","吃mao的小小鱼","吃mao的小小鱼","37","10","山东 威海",NULL,,"u/3605306495",NULL,NULL,"m","49","7","233","47","0","Tue Jul 09 10:38:20 +0800 2013","0","1","0","1",
"3606671654","3606671654","Argonautai","Argonautai","400","1","海外 美国",NULL,,"argonautai","argonautai",NULL,"m","89","14","65","469","171","Sun Jul 21 07:38:21 +0800 2013","0","1","0","0",
"3606954284","3606954284","元宝和麻麻5","元宝和麻麻5","51","32","四川 阿坝",NULL,,"234696544",NULL,"234696544","f","458","39","251","1159","0","Tue Jul 23 14:44:37 +0800 2013","0","1","0","1",
"3606961301","3606961301","风夙梦愿4","风夙梦愿4","11","2","北京 西城区",NULL,,"605278936",NULL,"605278936","f","472","44","418","3700","0","Tue Jul 23 15:39:57 +0800 2013","0","1","0","1",
"3606973274","3606973274","慯灬蓝暮迦3","慯灬蓝暮迦3","41","2","河南 开封",NULL,,"231007895",NULL,"231007895","f","263","37","1260","1134","0","Tue Jul 23 17:08:20 +0800 2013","0","1","0","1",
"3615543350","3615543350","楠宫晓风vn","楠宫晓风vn","37","8","山东 济宁",NULL,,"u/3615543350",NULL,NULL,"m","73","17","480","557","17","Thu Jul 11 22:10:35 +0800 2013","0","0","0","1",
"3625673194","3625673194","用户3625673194","用户3625673194","100","1000","其他","ni永远不懂",,"u/3625673194",NULL,NULL,"f","5","2","49","3","0","Sat Aug 03 13:13:40 +0800 2013","0","1","0","1",
"3626344512","3626344512","用户3626344512","用户3626344512","100","1000","其他",NULL,,"u/3626344512",NULL,NULL,"m","6","0","20","0","0","Thu Aug 01 23:04:08 +0800 2013","0","1","0","1",
"3632244394","3632244394","四方八极","四方八极","11","8","北京 海淀区","源流泉浡，冲而徐盈，混混汩汩，浊而徐清。",,"huainanzi43","huainanzi43",NULL,"m","26","4","80","418","0","Wed Jul 17 16:39:11 +0800 2013","0","1","0","1",
"3640196171","3640196171","加菲Gaffey","加菲Gaffey","14","3","山西 阳泉","大吃货！",,"u/3640196171",NULL,NULL,"m","19","5","141","398","31","Wed Nov 06 16:49:07 +0800 2013","0","1","0","1",
"3675463197","3675463197","微笑百分白","微笑百分白","34","2","安徽 芜湖","安安静静的生活！健康就是财富！",,"u/3675463197",NULL,NULL,"f","269","58","428","1871","9","Thu Aug 15 10:52:03 +0800 2013","0","1","0","1",
"3688708750","3688708750","潘雪珂爱大宝","潘雪珂爱大宝","41","1","河南 郑州","可以2逼吗",,"u/3688708750",NULL,NULL,"f","85","48","142","30","1","Fri Aug 02 09:03:00 +0800 2013","0","1","0","1",
"3706195604","3706195604","用户3706195604","用户3706195604","100","1000","其他",NULL,,"u/3706195604",NULL,NULL,"m","2","0","21","0","0","Sat Aug 17 21:47:31 +0800 2013","0","1","0","1",
"3706237807","3706237807","肛门","肛门","36","2","江西 景德镇","???? sb-lc@foxmail.com ????",,"234840477",NULL,"234840477","m","10373","40","170","369","2","Sat Aug 17 23:51:29 +0800 2013","0","1","0","1",
"3734947273","3734947273","耳语千叙","耳语千叙","100","1000","其他","我本屌丝,天下无双",,"u/3734947273",NULL,NULL,"m","28","2","32","531","5","Wed Aug 21 22:23:44 +0800 2013","0","1","0","1",
"3736462352","3736462352","逗比的猫","逗比的猫","43","9","湖南 益阳","火火",,"u/3736462352",NULL,NULL,"m","44","22","115","175","0","Thu Aug 22 11:30:32 +0800 2013","0","1","0","1",
"3756024161","3756024161","孙贻军","孙贻军","400","10","海外 马来西亚",NULL,,"u/3756024161",NULL,NULL,"m","204","5","61","95","1","Fri Aug 30 08:30:04 +0800 2013","0","1","1","0","上海汉兴能源科技有限公司 会计师"
"3759566454","3759566454","谢静怡然","谢静怡然","44","1","广东 广州",NULL,,"u/3759566454",NULL,NULL,"f","122","5","68","92","1","Fri Aug 30 19:12:27 +0800 2013","0","1","1","0","广州智益仁电子科技有限公司 广告设计师"
"3761102582","3761102582","ssbn2","ssbn2","37","13","山东 临沂",NULL,,"u/3761102582",NULL,NULL,"m","42","3","302","42","57","Sun Sep 01 02:42:30 +0800 2013","0","1","0","1",
"3781979675","3781979675","张长锁88","张长锁88","12","2","天津 河东区","鹰目",,"u/3781979675",NULL,NULL,"m","100","4","146","4963","180","Mon Sep 09 15:11:43 +0800 2013","0","1","0","1",
"3796130342","3796130342","用户3796130342","用户3796130342","100","1000","其他",NULL,,"u/3796130342",NULL,NULL,"m","14","0","66","184","0","Sun Sep 15 19:42:59 +0800 2013","0","1","0","1",
"3802774601","3802774601","玄扈先生","玄扈先生","14","1000","山西","崖山之后无中国，明亡之后无华夏",,"u/3802774601",NULL,NULL,"m","25","2","21","31","0","Mon Sep 16 23:03:48 +0800 2013","0","1","0","1",
"3837225434","3837225434","AS台湾第一女鞋6","AS台湾第一女鞋6","32","5","江苏 苏州",NULL,,"234171665",NULL,"234171665","f","368","36","480","1078","0","Sun Oct 06 20:29:01 +0800 2013","0","1","0","1",
"3837252994","3837252994","错太郎8","错太郎8","31","12","上海 闵行区",NULL,,"234025331",NULL,"234025331","m","297","52","984","1857","0","Sun Oct 06 21:54:18 +0800 2013","0","1","0","1",
"3837588057","3837588057","陈汇然2","陈汇然2","100","1000","其他",NULL,,"234745649",NULL,"234745649","f","277","33","833","2620","0","Sun Oct 06 20:15:50 +0800 2013","0","1","0","1",
"3841184090","3841184090","姚-veron","姚-veron","31","15","上海 浦东新区","Never say never！",,"u/3841184090",NULL,NULL,"m","73","41","187","150","7","Tue Oct 08 13:40:49 +0800 2013","0","1","0","1",
"3843263846","3843263846","万松化蝶x","万松化蝶x","32","5","江苏 苏州",NULL,,"234269959",NULL,"234269959","m","281","37","738","1367","0","Tue Oct 08 03:44:14 +0800 2013","0","1","0","1",
"3843263850","3843263850","艺人阿丽萨e","艺人阿丽萨e","32","5","江苏 苏州",NULL,,"234213725",NULL,"234213725","m","250","41","653","1274","0","Tue Oct 08 03:44:15 +0800 2013","0","1","0","1",
"3843264420","3843264420","崽小宸Alexh","崽小宸Alexh","32","5","江苏 苏州",NULL,,"238621012",NULL,"238621012","m","271","39","905","1740","0","Tue Oct 08 03:51:14 +0800 2013","0","1","0","1",
"3843265077","3843265077","豪timw","豪timw","32","5","江苏 苏州",NULL,,"236785168",NULL,"236785168","m","284","43","710","985","0","Tue Oct 08 03:59:19 +0800 2013","0","1","0","1",
"3843269675","3843269675","congohmdj","congohmdj","32","5","江苏 苏州",NULL,,"234775610",NULL,"234775610","f","300","36","666","2667","0","Tue Oct 08 04:31:37 +0800 2013","0","1","0","1",
"3843271452","3843271452","Rosemary莎莎j","Rosemary莎莎j","32","5","江苏 苏州",NULL,,"234875687",NULL,"234875687","m","255","43","924","1575","0","Tue Oct 08 04:52:49 +0800 2013","0","1","0","1",
"3843271457","3843271457","cylhl0308y","cylhl0308y","32","5","江苏 苏州",NULL,,"234453262",NULL,"234453262","m","263","37","626","1079","0","Tue Oct 08 04:52:50 +0800 2013","0","1","0","1",
"3843277972","3843277972","取啥名字是个难题8","取啥名字是个难题8","35","2","福建 厦门",NULL,,"237075679",NULL,"237075679","f","258","36","799","1147","0","Wed Oct 09 08:20:34 +0800 2013","0","1","0","1",
"3843464161","3843464161","情话毒w","情话毒w","46","90","海南 其他",NULL,,"234130358",NULL,"234130358","f","304","39","801","1526","0","Tue Oct 08 03:51:13 +0800 2013","0","1","0","1",
"3843466033","3843466033","再闹就给你脑门儿缝d","再闹就给你脑门儿缝d","32","5","江苏 苏州",NULL,,"234392502",NULL,"234392502","f","316","38","980","1365","0","Tue Oct 08 04:05:34 +0800 2013","0","1","0","1",
"3843466039","3843466039","思小亲j","思小亲j","32","5","江苏 苏州",NULL,,"234255671",NULL,"234255671","m","280","41","810","1025","0","Tue Oct 08 04:05:35 +0800 2013","0","1","0","1",
"3843469326","3843469326","李欣桓b","李欣桓b","32","5","江苏 苏州",NULL,,"231239535",NULL,"231239535","f","330","41","957","1730","0","Tue Oct 08 04:31:39 +0800 2013","0","1","0","1",
"3849420254","3849420254","每次都要昵称还被人占","每次都要昵称还被人占","100","1000","其他",NULL,,"u/3849420254",NULL,NULL,"m","23","2","15","39","0","Sun Oct 13 19:20:09 +0800 2013","0","1","0","1",
"3856766298","3856766298","迷失星野0888","迷失星野0888","35","3","福建 莆田",NULL,,"u/3856766298",NULL,NULL,"m","21","3","26","495","36","Thu Apr 03 20:42:53 +0800 2014","0","1","0","1",
"3856779753","3856779753","Real__小红鞋努那","Real__小红鞋努那","11","8","北京 海淀区","但愿你的眼睛 只看得到笑容",,"u/3856779753",NULL,NULL,"f","133","17","88","519","3056","Thu Apr 03 21:27:24 +0800 2014","0","1","0","1",
"3866893924","3866893924","succiond","succiond","44","9","广东 茂名",NULL,,"233926781",NULL,"233926781","m","259","39","1858","2885","0","Mon Oct 21 16:48:03 +0800 2013","0","1","0","1",
"3873554445","3873554445","追询从小被拐艾珣又被拐2013042","追询从小被拐艾珣又被拐2013042","42","6","湖北 襄阳","不为选择而后悔！而为孩子不放弃！2013年三月湖北谷城茨河供电所长孙乐子酒楼联系一外地人住数日！四月二拐骗走艾珣在外从事违法！几岁孩子被遗弃！",,"u/3873554445",NULL,NULL,"m","157","66","762","2927","46","Sat Oct 26 15:44:32 +0800 2013","0","1","0","1",
"3889900182","3889900182","米米拉ice","米米拉ice","100","1000","其他",NULL,,"u/3889900182",NULL,NULL,"f","79","12","110","114","257","Tue Nov 05 20:55:47 +0800 2013","0","0","0","1",
