,cid,sid,screen_name,reply2Id,ctext,csource,create_at,UC
1547,3830907041766599,3830905506684475,董嘉耀9,,你又在这里吹骂人了。工头到处找你，叫你赶紧回工地去，还有两车水泥要卸，工头说再不回去你那10天300块多工钱一分都别想拿到。村长也来电话了，隔壁村的王寡妇来你家提亲了，叫你明天赶紧结工钱回去和她把婚事给办了。张大婶说5年前你偷看她洗澡的事情就算了，安心回村里来吧，村里通电了路也修好,"<a href=""http://app.weibo.com/t/feed/5xCS0B"" rel=""nofollow"">微博手机版</a>",Sun Apr 12 20:47:56 +0800 2015,2
1548,3830907100559470,3830906973886677,如果没有如果198307,,不会吧,"<a href=""http://app.weibo.com/t/feed/5YqrI8"" rel=""nofollow"">vivo智能手机客户端</a>",Sun Apr 12 20:48:09 +0800 2015,3
1549,3830907205549760,3830905506684475,球友圈足球频道,,转发微博,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Sun Apr 12 20:48:34 +0800 2015,2
1550,3830907301716433,3830905506684475,粗荭荭,,我辽加油,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 20:48:58 +0800 2015,2
1551,3830907314311766,3830905506684475,南有乔林,,梅方这种水平居然是铁打的主力，上哪说理去？,"<a href=""http://app.weibo.com/t/feed/5yiHuw"" rel=""nofollow"">iPhone 6 Plus</a>",Sun Apr 12 20:49:00 +0800 2015,2
1552,3830907519810906,3830905506684475,小生爱吃浪味仙,,2015,"<a href=""http://app.weibo.com/t/feed/4y9rz1"" rel=""nofollow"">魅族 MX4 Pro</a>",Sun Apr 12 20:49:50 +0800 2015,2
1553,3830907675093149,3830906973886677,超时空的闪电,,屌丝，明明你就是树洞。,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 20:50:27 +0800 2015,3
1554,3830907733705100,3830905506684475,Derek生生不息,,郑智是篮球运动员,"<a href=""http://app.weibo.com/t/feed/5yiHuw"" rel=""nofollow"">iPhone 6 Plus</a>",Sun Apr 12 20:50:41 +0800 2015,3
1555,3830907825412979,3830905506684475,男人要有样了,,辽足加油,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 20:51:03 +0800 2015,2
1556,3830907993797555,3830905506684475,张标增,,埃尔克森那个裁判你TMD当没看见呀！恒大加油,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 20:51:43 +0800 2015,1
1557,3830908098513049,3830905506684475,IM照照,,日了?了裁判,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Sun Apr 12 20:52:07 +0800 2015,0
1558,3830908283476858,3830905506684475,Z-国荣,,垃圾裁判，埃神的点球被你吃了,"<a href=""http://app.weibo.com/t/feed/22zMnn"" rel=""nofollow"">小米手机</a>",Sun Apr 12 20:52:52 +0800 2015,2
1559,3830908467972480,3830908232483281,黄昏晓74839,,别这样说,"<a href=""http://app.weibo.com/t/feed/2Do2XW"" rel=""nofollow"">联想智能手机客户端</a>",Sun Apr 12 20:53:35 +0800 2015,3
1560,3830908517890469,3830908371394912,没有2668728838,,可以吃烩面,"<a href=""http://app.weibo.com/t/feed/fkoop"" rel=""nofollow"">红米4G</a>",Sun Apr 12 20:53:48 +0800 2015,2
1561,3830908572478310,3830906973886677,黄昏晓74839,,[嘻嘻],"<a href=""http://app.weibo.com/t/feed/2Do2XW"" rel=""nofollow"">联想智能手机客户端</a>",Sun Apr 12 20:54:01 +0800 2015,3
1562,3830908647576763,3830908232483281,少年5564946034,,唉，为什么我不能私信你,"<a href=""http://app.weibo.com/t/feed/3VCJyR"" rel=""nofollow"">YunOS</a>",Sun Apr 12 20:54:18 +0800 2015,3
1563,3830908651954161,3830905506684475,我喜欢Z是寂静的,,恒大加油 下半场要注意防守了,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 20:54:20 +0800 2015,2
1564,3830908665071827,3830908232483281,LYZ_lyz,,请大家帮个忙，收听我的微博（当然是有原因的，好心的人~）谢谢,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 20:54:23 +0800 2015,2
1565,3830908685512133,3830905506684475,一个永远关注辽篮的老球迷,,这不是郑智的事！[酷][酷],"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 20:54:28 +0800 2015,2
1566,3830908711049414,3830906973886677,LYZ_lyz,,请大家帮个忙，收听我的微博（当然是有原因的，好心的人~）谢谢,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 20:54:34 +0800 2015,2
1567,3830908757459483,3830908371394912,放低过去Zz,,西广场？,"<a href=""http://app.weibo.com/t/feed/22zMnn"" rel=""nofollow"">小米手机</a>",Sun Apr 12 20:54:45 +0800 2015,2
1568,3830908761659511,3830908232483281,浅陌初心_90278,,恨一个人却很简单 ,"<a href=""http://app.weibo.com/t/feed/e0WUS"" rel=""nofollow"">微博桌面</a>",Sun Apr 12 20:54:45 +0800 2015,3
1569,3830908790792590,3830908232483281,用户5581100846,,真正的爰要有信心,"<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>",Sun Apr 12 20:54:53 +0800 2015,3
1570,3830908807363595,3830908371394912,小驴嘻嘻,,一路順風！！,"<a href=""http://app.weibo.com/t/feed/2Do2XW"" rel=""nofollow"">联想智能手机客户端</a>",Sun Apr 12 20:54:56 +0800 2015,2
1571,3830908820187235,3830908232483281,思念5584909675,,爱一个容易，得到一个人的心难吧,"<a href=""http://app.weibo.com/t/feed/5Aau9j"" rel=""nofollow"">荣耀6</a>",Sun Apr 12 20:55:00 +0800 2015,2
1572,3830908832560536,3830905506684475,背井离乡别登州-赶着马车到东北,,我辽逃过一个点球！,"<a href=""http://app.weibo.com/t/feed/5xCS0B"" rel=""nofollow"">微博手机版</a>",Sun Apr 12 20:55:03 +0800 2015,1
1573,3830908862183314,3830906973886677,似水年华_201408,,本来就是林子大了啥鸟都有。干嘛在乎那些无聊的人的话。他们就是闲的,"<a href=""http://app.weibo.com/t/feed/6669vN"" rel=""nofollow"">OPPO Find 5</a>",Sun Apr 12 20:55:10 +0800 2015,3
1574,3830908870583727,3830906973886677,公羽同学1982,,何方阴魂？,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 20:55:12 +0800 2015,3
1575,3830908891052555,3830905506684475,黄柳芸,,如果真是印证了贝利的乌鸦嘴，那么这些点球一定占了80%，这就是君要臣死臣不得不死，天要你输你不得不输,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 20:55:17 +0800 2015,2
1576,3830909000273298,3830908232483281,晞茗人,,当然，爱是需要付出和宽容的[笑cry][鲜花],"<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>",Sun Apr 12 20:55:43 +0800 2015,1
1577,3830909004471320,3830908371394912,雨夜胭脂,,好久不去郑州了,"<a href=""http://app.weibo.com/t/feed/3Q8E7y"" rel=""nofollow"">中国移动-三星GalaxyNote3</a>",Sun Apr 12 20:55:43 +0800 2015,3
1578,3830909143278734,3830908232483281,沧海一粟_kaola,,那就放下,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 20:56:17 +0800 2015,3
1579,3830909218596785,3830906973886677,晞茗人,,哈哈哈，[鲜花],"<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>",Sun Apr 12 20:56:34 +0800 2015,1
1580,3830909226447692,3830908232483281,真的爱你3178407823,,爱一个人容易想得到他的爱难,"<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>",Sun Apr 12 20:56:37 +0800 2015,3
1581,3830909256391287,3830908371394912,宇宙之峰Ricky,,约,"<a href=""http://app.weibo.com/t/feed/6Df7i5"" rel=""nofollow"">小米手机2S</a>",Sun Apr 12 20:56:43 +0800 2015,2
1582,3830909264790997,3830905506684475,CocaCola吴鑫泉,,垃圾裁判！草泥马！,"<a href=""http://weibo.com/"" rel=""nofollow"">小米2SC</a>",Sun Apr 12 20:56:46 +0800 2015,2
1583,3830909272946868,3830908232483281,用户5581100846,,心星是很难得到的,"<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>",Sun Apr 12 20:56:48 +0800 2015,3
1584,3830909319374293,3830908232483281,贝乐派对屋,,还是被爱好,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 20:56:58 +0800 2015,3
1585,3830909323574694,3830905506684475,背井离乡别登州-赶着马车到东北,,希望杨超声和秦升个进一个，3:2赢恒大！,"<a href=""http://app.weibo.com/t/feed/5xCS0B"" rel=""nofollow"">微博手机版</a>",Sun Apr 12 20:57:00 +0800 2015,1
1586,3830909327530435,3830908371394912,Blue_张鹏,,没吃碗烩面再走[馋嘴],"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Sun Apr 12 20:57:01 +0800 2015,2
1587,3830909424366071,3830908232483281,啊黄不养狗,,那就别爱好了。,"<a href=""http://app.weibo.com/t/feed/5YqrI8"" rel=""nofollow"">vivo智能手机客户端</a>",Sun Apr 12 20:57:24 +0800 2015,3
1588,3830909445099573,3830908371394912,栀子花开maleah,,晚上注意安全[月亮],"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Sun Apr 12 20:57:29 +0800 2015,3
1589,3830909449047517,3830908232483281,楊楊楊-楊小密,,是忘记一个人好难。,"<a href=""http://weibo.com/"" rel=""nofollow"">iPhone 5s</a>",Sun Apr 12 20:57:30 +0800 2015,3
1590,3830909457696787,3830908232483281,满天星-best018,,被爱也不一定就很好,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 20:57:32 +0800 2015,3
1591,3830909470040864,3830905506684475,LL木杉LL,,辽宁队还是叫辽足听着好受，宏运队怎么听着别扭。。。,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 20:57:35 +0800 2015,2
1592,3830909554018508,3830906973886677,满天星-best018,,为什么评论这么少？,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 20:57:55 +0800 2015,3
1593,3830909608605257,3830905506684475,Pig晴天的天,,恒大运气不佳，裁判眼瞎,"<a href=""http://app.weibo.com/t/feed/4SiHrx"" rel=""nofollow"">OPPO Find 7</a>",Sun Apr 12 20:58:08 +0800 2015,2
1594,3830909650293917,3830909490452793,夜三李lee,,我一个朋友也叫白云,"<a href=""http://app.weibo.com/t/feed/yrOPq"" rel=""nofollow"">三星 GALAXY S5</a>",Sun Apr 12 20:58:18 +0800 2015,1
1595,3830909675020394,3830909490452793,單行的軌道____,,不好听,"<a href=""http://app.weibo.com/t/feed/e0WUS"" rel=""nofollow"">微博桌面</a>",Sun Apr 12 20:58:22 +0800 2015,2
1596,3830909684183465,3830908371394912,-暖光浅笑,,我在郑州。[害羞],"<a href=""http://app.weibo.com/t/feed/63af84"" rel=""nofollow"">vivo智能手机</a>",Sun Apr 12 20:58:26 +0800 2015,1
1597,3830909692323651,3830909490452793,我不是热门微博,,好听，这名字潇洒,,Sun Apr 12 20:58:28 +0800 2015,2
1598,3830909734311290,3830909490452793,晞茗人,,一般般[笑cry],"<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>",Sun Apr 12 20:58:38 +0800 2015,1
1599,3830909734575325,3830909490452793,琉年__似水,,我叫蓝天。,"<a href=""http://app.weibo.com/t/feed/63af84"" rel=""nofollow"">vivo智能手机</a>",Sun Apr 12 20:58:38 +0800 2015,3
1600,3830909767304118,3830908232483281,倔强不屈_67636,,真的好难v TAO93311,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Sun Apr 12 20:58:45 +0800 2015,2
1601,3830909771498781,3830909490452793,單行的軌道____,,为什么不叫天空,"<a href=""http://app.weibo.com/t/feed/e0WUS"" rel=""nofollow"">微博桌面</a>",Sun Apr 12 20:58:45 +0800 2015,2
1602,3830909780761968,3830909490452793,阿木木oooo,,我叫蓝天，你信么,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Sun Apr 12 20:58:49 +0800 2015,3
1603,3830909788899141,3830909490452793,鱼阿圈大媛子,,我叫黑土,"<a href=""http://app.weibo.com/t/feed/5yiHuw"" rel=""nofollow"">iPhone 6 Plus</a>",Sun Apr 12 20:58:51 +0800 2015,1
1604,3830909822757293,3830909490452793,图路JOJO,,我叫骆黎 ? ? ?，好听么,"<a href=""http://app.weibo.com/t/feed/fkoop"" rel=""nofollow"">红米4G</a>",Sun Apr 12 20:58:58 +0800 2015,2
1605,3830909835093601,3830908371394912,总裁语录,3830909445099573.0,回复@栀子花开maleah:谢谢,"<a href=""http://weibo.com/"" rel=""nofollow"">iPhone 6 Plus</a>",Sun Apr 12 20:59:02 +0800 2015,1
1606,3830909872888346,3830909490452793,我是某某MOU,,好听！,"<a href=""http://app.weibo.com/t/feed/5gA59F"" rel=""nofollow"">小米手机3</a>",Sun Apr 12 20:59:11 +0800 2015,3
1607,3830909897781366,3830909490452793,记忆中浮泛,,。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 20:59:17 +0800 2015,3
1608,3830909927487656,3830908371394912,总裁语录,3830909327530435.0,回复@Blue_张鹏:没找着地[害羞],"<a href=""http://weibo.com/"" rel=""nofollow"">iPhone 6 Plus</a>",Sun Apr 12 20:59:24 +0800 2015,1
1609,3830909956610149,3830909490452793,如果没有如果198307,,我叫翠花,"<a href=""http://app.weibo.com/t/feed/5YqrI8"" rel=""nofollow"">vivo智能手机客户端</a>",Sun Apr 12 20:59:31 +0800 2015,3
1610,3830909968650773,3830909490452793,生活开始一样,,请叫我老伴，因为我是黑土[噢耶],"<a href=""http://app.weibo.com/t/feed/22zMnn"" rel=""nofollow"">小米手机</a>",Sun Apr 12 20:59:33 +0800 2015,3
1611,3830910015233052,3830909490452793,KK6652,,我叫小雨，好听么？,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Sun Apr 12 20:59:45 +0800 2015,3
1612,3830910028260189,3830908371394912,总裁语录,3830908757459483.0,回复@放低过去Zz:分不清东南西北,"<a href=""http://weibo.com/"" rel=""nofollow"">iPhone 6 Plus</a>",Sun Apr 12 20:59:47 +0800 2015,1
1613,3830910039961033,3830909490452793,莹婉邓,,我叫蓝天[挤眼][挤眼][挤眼],"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Sun Apr 12 20:59:51 +0800 2015,3
1614,3830910187359568,3830908371394912,Always_falling_rain,,火车站西广场——约,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 21:00:26 +0800 2015,1
1615,3830910187359824,3830908232483281,如果没有如果198307,,这是真理啊,"<a href=""http://app.weibo.com/t/feed/5YqrI8"" rel=""nofollow"">vivo智能手机客户端</a>",Sun Apr 12 21:00:26 +0800 2015,3
1616,3830910204158593,3830909490452793,一只杯具呵,,没有白雪好听,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 21:00:30 +0800 2015,2
1617,3830910241951354,3830908371394912,放开他那是我的,,叔叔，我们不约，我们不约[拜拜][拜拜],"<a href=""http://app.weibo.com/t/feed/13mmrA"" rel=""nofollow"">OPPO智能手机</a>",Sun Apr 12 21:00:39 +0800 2015,2
1618,3830910271344702,3830909490452793,崔Nicole,,我叫萧洒好听么,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 21:00:46 +0800 2015,2
1619,3830910397062979,3830910090298155,TheTaoSong,,下赛季再来,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 21:01:16 +0800 2015,1
1620,3830910439353037,3830909490452793,公羽同学1982,,赵叫黑土。??,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 21:01:26 +0800 2015,3
1621,3830910492991260,3830908371394912,胭脂伊人醉,,约[哈哈],"<a href=""http://app.weibo.com/t/feed/3Maikb"" rel=""nofollow"">中国移动三星galaxyS3</a>",Sun Apr 12 21:01:39 +0800 2015,2
1622,3830910573468796,3830910480407073,三年22班,,周杰伦星,,Sun Apr 12 21:01:58 +0800 2015,2
1623,3830910581869000,3830909490452793,保持好身材的胡胡胡,,叫白云不特别。没什么的。,"<a href=""http://weibo.com/"" rel=""nofollow"">Android</a>",Sun Apr 12 21:02:00 +0800 2015,3
1624,3830910677558361,3830910090298155,何健大侠,,[doge]所以那些说詹姆斯走了没什么的人是不是可以消停一下。,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 21:02:23 +0800 2015,3
1625,3830910745395227,3830909490452793,香蕉你个不呐呐香蕉,,真叫心弦。,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 21:02:39 +0800 2015,2
1626,3830910795787633,3830909490452793,布丁雪糕46823,,少了个“区”,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 21:02:51 +0800 2015,3
1627,3830910808063675,3830909490452793,wang晓晓吖,,好听，听着有一种单纯可爱的味道,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 21:02:54 +0800 2015,2
1628,3830910862655090,3830910090298155,隔壁小明io,,韦德[好喜欢],"<a href=""http://app.weibo.com/t/feed/3Q6v1A"" rel=""nofollow"">魅蓝note</a>",Sun Apr 12 21:03:07 +0800 2015,3
1629,3830910925221755,3830910090298155,教湖建人普通发,,总决秒变乐透,"<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">三星Galaxy Note II</a>",Sun Apr 12 21:03:22 +0800 2015,2
1630,3830910929906056,3830905506684475,-big-apple,3830908832560536.0,回复@背井离乡别登州-赶着马车到东北:你辽说裁判偏主场,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Sun Apr 12 21:03:23 +0800 2015,2
1631,3830910938303898,3830908232483281,用户5581100846,,讨厌争斗，没意思啦,"<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>",Sun Apr 12 21:03:25 +0800 2015,3
1632,3830910958604369,3830910090298155,LOVE韦德4ever-,,更多韦德资讯大图gif图集锦请戳@韦德中文网微博,"<a href=""http://app.weibo.com/t/feed/4y9rz1"" rel=""nofollow"">魅族 MX4 Pro</a>",Sun Apr 12 21:03:30 +0800 2015,3
1633,3830910958779542,3830910090298155,CUC_LBJ向MJC进军,,白边  波什 韦德  鲁尔邓  德拉季奇 这样的阵容还是可以的,"<a href=""http://app.weibo.com/t/feed/4ACxed"" rel=""nofollow"">iPad客户端</a>",Sun Apr 12 21:03:30 +0800 2015,1
1634,3830910966993799,3830908232483281,用户5504396155,,很难很难的[泪][泪][泪],"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 21:03:32 +0800 2015,3
1635,3830910971188710,3830910480407073,囗囗囗口,,有祖冲之星、赵孟頫星。。。,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 21:03:33 +0800 2015,2
